Date,Monero_price,Monero_volume
5/27/2016,0.859155721,154749.8552
5/28/2016,0.905034491,160063.3603
5/29/2016,0.880468952,185415.3735
5/30/2016,0.895439195,64481.3522
5/31/2016,0.926474591,149736.2033
6/1/2016,0.920755732,101423.7804
6/2/2016,0.932316127,37545.97372
6/3/2016,0.942275388,69398.28133
6/4/2016,0.974693861,88374.07412
6/5/2016,1.001730828,82892.36498
6/6/2016,0.99998558,83703.50483
6/7/2016,1.011271641,82240.08604
6/8/2016,1.004060745,72217.25113
6/9/2016,1.108922251,470481.6917
6/10/2016,1.147462082,266713.8243
6/11/2016,1.136303519,109852.2467
6/12/2016,1.260058014,285880.6161
6/13/2016,1.2823585,266480.0939
6/14/2016,1.387543712,272681.6931
6/15/2016,1.464021777,330760.5419
6/16/2016,1.581945389,342918.3062
6/17/2016,1.78729701,676778.0475
6/18/2016,1.983819051,2462104.779
6/19/2016,1.871675505,626743.4643
6/20/2016,1.778017211,544250.7081
6/21/2016,1.613720798,507217.8447
6/22/2016,1.512932093,364222.2267
6/23/2016,1.558214577,186710.9047
6/24/2016,1.577766094,199637.2254
6/25/2016,1.543784062,152824.4361
6/26/2016,1.480286173,71532.40041
6/27/2016,1.481743254,173185.3184
6/28/2016,1.477881205,158996.172
6/29/2016,1.538770974,288373.7276
6/30/2016,1.621267323,303833.9748
7/1/2016,1.677998277,147138.4212
7/2/2016,1.688691608,133900.7424
7/3/2016,1.721802214,302534.7505
7/4/2016,1.698701965,144217.1841
7/5/2016,1.730036332,152096.5864
7/6/2016,1.934264025,505355.5553
7/7/2016,1.898453401,1497252.012
7/8/2016,1.960786614,421242.2448
7/9/2016,1.964790451,312538.8343
7/10/2016,1.911037879,222932.739
7/11/2016,1.977753779,207256.2934
7/12/2016,2.007017995,333736.3808
7/13/2016,1.941237521,285637.5427
7/14/2016,1.951811094,296109.8551
7/15/2016,1.969899071,298853.9877
7/16/2016,1.993096803,67558.35
7/17/2016,1.999987818,166960.7465
7/18/2016,1.958408217,106649.3049
7/19/2016,1.906766631,200276.2651
7/20/2016,1.866531673,176044.4153
7/21/2016,1.737452679,135696.5631
7/22/2016,1.812100789,154272.0384
7/23/2016,1.824157556,155298.4836
7/24/2016,1.88060028,158759.5918
7/25/2016,1.855535683,87988.42712
7/26/2016,1.815380312,258803.3363
7/27/2016,1.94410771,277715.2292
7/28/2016,1.843385629,186429.0876
7/29/2016,1.893029103,106818.8201
7/30/2016,1.911389515,70350.01287
7/31/2016,1.812805318,139879.8099
8/1/2016,1.692947965,162961.1583
8/2/2016,1.411722108,266466.4492
8/3/2016,1.57093539,171145.1959
8/4/2016,1.859114746,504614.1332
8/5/2016,1.795034692,132506.0347
8/6/2016,1.87828381,249643.2014
8/7/2016,1.896414768,255511.841
8/8/2016,1.916616551,192405.4016
8/9/2016,2.038667643,245224.3948
8/10/2016,2.017131658,206157.8438
8/11/2016,1.991366243,165074.6764
8/12/2016,1.987704643,164771.1474
8/13/2016,1.980713056,115506.6181
8/14/2016,1.975692331,316831.5828
8/15/2016,2.195888067,787069.4255
8/16/2016,2.195330298,749706.804
8/17/2016,2.222957044,445234.6668
8/18/2016,2.162853248,365422.5288
8/19/2016,2.294364805,314738.0855
8/20/2016,2.444682759,1833927.623
8/21/2016,2.532633371,788629.4417
8/22/2016,4.294502393,18601185.85
8/23/2016,4.600108355,21178780.52
8/24/2016,4.425438648,6420591.44
8/25/2016,4.164194165,7492393.754
8/26/2016,4.177906718,5682586.672
8/27/2016,4.971299525,6722947.496
8/28/2016,9.284836841,62363601.85
8/29/2016,8.585898037,43395298.14
8/30/2016,8.426700514,15633522.25
8/31/2016,8.349169948,20095051.85
9/1/2016,8.081834316,11805783.05
9/2/2016,10.04056671,28922369.45
9/3/2016,10.82444096,54142340.59
9/4/2016,13.39193205,34465235.82
9/5/2016,13.86016485,25079676.09
9/6/2016,12.31884959,23579051.07
9/7/2016,11.83788036,23585399.9
9/8/2016,12.75803539,17959454.35
9/9/2016,12.2647598,13728221.34
9/10/2016,12.23458864,8122896.175
9/11/2016,10.74082355,15130130.75
9/12/2016,10.143031,11938129.07
9/13/2016,10.55646356,13937173.03
9/14/2016,10.46073359,5370531.696
9/15/2016,9.387329014,7123571.932
9/16/2016,8.918593754,6810575.629
9/17/2016,9.61685084,4890689.459
9/18/2016,9.444793369,2683878.316
9/19/2016,10.61996443,8459270.634
9/20/2016,11.02200678,11689724.86
9/21/2016,9.790494143,6069235.426
9/22/2016,10.13962716,3966125.177
9/23/2016,10.70340839,3332673.083
9/24/2016,10.71606516,1673439.96
9/25/2016,10.24675775,2096431.877
9/26/2016,9.264031212,7015328.923
9/27/2016,9.281556281,2310717.056
9/28/2016,9.367623065,1866128.746
9/29/2016,8.474942325,4915429.486
9/30/2016,8.387261675,5245622.81
10/1/2016,7.362078982,7929762.667
10/2/2016,8.401317611,4896369.863
10/3/2016,7.879024746,3212825.919
10/4/2016,7.615309895,2314313.141
10/5/2016,6.649179756,9007579.113
10/6/2016,7.167406804,5190488.562
10/7/2016,6.777530993,4243259.35
10/8/2016,6.868087672,1812441.068
10/9/2016,7.608399908,2826335.219
10/10/2016,6.877172857,3365671.504
10/11/2016,7.315890221,5966680.901
10/12/2016,7.306206907,2006667.003
10/13/2016,6.902943633,2009608.676
10/14/2016,6.926140639,1658786.453
10/15/2016,6.54929673,1655122.338
10/16/2016,6.388134913,2502457.745
10/17/2016,6.268303186,3763451.339
10/18/2016,6.655139409,2397936.285
10/19/2016,6.627880172,2239274.941
10/20/2016,6.5366144,2329085.188
10/21/2016,6.775217672,1993375.981
10/22/2016,6.461040495,2211632.478
10/23/2016,6.454750654,536882.6156
10/24/2016,6.373855114,601427.6748
10/25/2016,5.92151598,2647340.303
10/26/2016,6.062686706,1812847.571
10/27/2016,6.251826104,2033159.309
10/28/2016,6.290437534,2044919.844
10/29/2016,5.042012458,10767510.52
10/30/2016,5.578522122,6108351.735
10/31/2016,4.851229323,3202596.361
11/1/2016,4.703020075,3635245.096
11/2/2016,4.505286464,1856744.942
11/3/2016,4.92841282,4972476.798
11/4/2016,4.822529713,2522780.47
11/5/2016,4.99459931,582436.2228
11/6/2016,5.007941439,647561.4447
11/7/2016,5.737870617,3755670.905
11/8/2016,6.308477453,8233487.372
11/9/2016,6.146599243,8208444.729
11/10/2016,6.087986181,3376951.951
11/11/2016,7.055988449,4062336.22
11/12/2016,7.427513209,7638901.384
11/13/2016,7.189609661,7266255.886
11/14/2016,7.655779776,5941645.901
11/15/2016,7.334218924,3590607.717
11/16/2016,6.731561467,9027732.24
11/17/2016,6.74940621,5046126.881
11/18/2016,6.728828441,3756016.583
11/19/2016,6.555522978,2599922.639
11/20/2016,6.658089571,3433764.698
11/21/2016,6.769916413,1621286.693
11/22/2016,7.656400317,9997558.316
11/23/2016,7.891799258,4215568.198
11/24/2016,7.75211745,5496756.706
11/25/2016,7.447769427,2489681.048
11/26/2016,7.560535206,1545568.003
11/27/2016,8.02246587,2323013.22
11/28/2016,7.849195229,1968418.915
11/29/2016,7.574703605,2459623.798
11/30/2016,8.835939349,10348216.04
12/1/2016,8.605057353,5653296.219
12/2/2016,8.020237404,5828982.216
12/3/2016,8.181950334,2054734.349
12/4/2016,7.799003733,2144110.451
12/5/2016,7.814506433,2838566.959
12/6/2016,7.521478551,3465915.76
12/7/2016,7.712972663,1617634.695
12/8/2016,7.768866663,1498387.215
12/9/2016,7.949858795,1220096.833
12/10/2016,7.741635829,920730.2597
12/11/2016,7.912182688,1463882.466
12/12/2016,7.946038495,945206.2254
12/13/2016,8.035662291,902475.9844
12/14/2016,8.378278684,3216210.811
12/15/2016,8.482201682,1151221.861
12/16/2016,8.456029718,924713.2319
12/17/2016,8.32945456,991466.9791
12/18/2016,8.591929232,1996012.997
12/19/2016,8.586458348,1926485.485
12/20/2016,8.410557338,2006890.518
12/21/2016,8.420278618,2682941.111
12/22/2016,8.864425723,4190083.938
12/23/2016,9.466088493,3823671.411
12/24/2016,9.595362855,1508133.825
12/25/2016,9.713969582,2136208.322
12/26/2016,10.21197139,2129630.147
12/27/2016,12.45971245,10924673.52
12/28/2016,14.12652082,13502874.37
12/29/2016,13.00602689,7676085.002
12/30/2016,12.85032768,3378979.844
12/31/2016,13.84585813,4483506.761
1/1/2017,13.6178664,3153325.342
1/2/2017,16.00160508,12259973.34
1/3/2017,15.73838849,14454988.32
1/4/2017,18.18680721,8942980.539
1/5/2017,15.86992803,6724535.47
1/6/2017,14.02260982,8033753.646
1/7/2017,12.9038318,8519597.011
1/8/2017,13.43225435,3210616.534
1/9/2017,13.54596798,3923199.617
1/10/2017,13.3014789,4002672.63
1/11/2017,11.60612047,3414941.191
1/12/2017,11.80154066,2336818.957
1/13/2017,11.19796082,4824993.492
1/14/2017,11.10801673,2999362.358
1/15/2017,10.72487724,6733195.128
1/16/2017,10.60255099,2966899.691
1/17/2017,12.36798496,3598577.651
1/18/2017,11.92297983,3556067.481
1/19/2017,12.18481173,3199811.149
1/20/2017,11.68048653,3256418.321
1/21/2017,12.03051902,2548430.719
1/22/2017,11.99785486,2208773.006
1/23/2017,12.21030183,2181587.47
1/24/2017,11.66931625,3399317.557
1/25/2017,11.76722996,3427840.205
1/26/2017,11.93759504,1796388.28
1/27/2017,12.20494371,4053305.715
1/28/2017,12.90526886,6169763.678
1/29/2017,12.576887,2792038.468
1/30/2017,12.70623427,1923998.667
1/31/2017,13.10521427,8630856.023
2/1/2017,13.28873798,2642330.951
2/2/2017,13.11184933,2536305.501
2/3/2017,12.68166261,4845544.776
2/4/2017,12.50157328,2835366.194
2/5/2017,12.67858252,1801621.452
2/6/2017,12.71475802,1883888.422
2/7/2017,12.90477598,1971465.71
2/8/2017,12.73320871,1766261.008
2/9/2017,11.99669658,3518404.177
2/10/2017,11.98549401,2228734.073
2/11/2017,12.32401282,1974786.832
2/12/2017,12.52714949,1953957.744
2/13/2017,12.26375627,1381562.477
2/14/2017,13.088477,3522164.871
2/15/2017,13.67784296,4172222.948
2/16/2017,13.14482816,2824858.671
2/17/2017,13.37036978,1472393.2
2/18/2017,13.4150803,1659593.904
2/19/2017,13.0559819,1397665.265
2/20/2017,12.30015223,6432205.826
2/21/2017,12.42943648,4584079.881
2/22/2017,12.8176549,2092999.15
2/23/2017,12.8663107,2445327.34
2/24/2017,11.9455112,7064968.356
2/25/2017,11.95611066,2572173.795
2/26/2017,12.10343312,1636870.056
2/27/2017,12.10373616,1073132.263
2/28/2017,12.25781234,3440068.444
3/1/2017,12.41665117,5160437.006
3/2/2017,13.12964326,5606604.32
3/3/2017,13.96150575,6377557.37
3/4/2017,13.81875389,1734109.468
3/5/2017,15.24192038,4443998.247
3/6/2017,15.52219243,5668538.671
3/7/2017,13.79973613,4011833.278
3/8/2017,12.52239081,3235732.988
3/9/2017,13.10900807,2736010.858
3/10/2017,13.04184596,8636046.672
3/11/2017,14.63191023,5620813.971
3/12/2017,16.80864157,14478141.15
3/13/2017,18.40310582,15537522.19
3/14/2017,17.96594427,8414852.465
3/15/2017,19.01117985,10309403.4
3/16/2017,22.0156057,24695253.79
3/17/2017,21.196305,29349931.41
3/18/2017,19.98164208,13517870.54
3/19/2017,23.04494445,18399517.73
3/20/2017,22.2671509,7987703.354
3/21/2017,21.29529274,14536401.01
3/22/2017,21.10021069,7791316.978
3/23/2017,21.68713868,5824121.417
3/24/2017,21.17527233,11093821.26
3/25/2017,20.54578824,8721271.411
3/26/2017,19.38578034,6246002.902
3/27/2017,18.71817513,8418783.198
3/28/2017,19.61003397,8798893.467
3/29/2017,21.00715893,5016607.465
3/30/2017,21.07632059,4547847.862
3/31/2017,20.58859157,5323085.538
4/1/2017,21.14525581,5792597.183
4/2/2017,20.18990408,5843973.157
4/3/2017,20.0823171,5359223.073
4/4/2017,20.27352806,4414210.269
4/5/2017,19.74664685,8010143.88
4/6/2017,19.25483761,9470286.082
4/7/2017,19.57118397,4735349.965
4/8/2017,20.95265553,4919420.001
4/9/2017,21.00606211,4897966.358
4/10/2017,22.18416846,5908301.248
4/11/2017,21.66307613,4857335.249
4/12/2017,22.04512862,5847016.505
4/13/2017,21.56118319,5383974.144
4/14/2017,20.81665634,8423273.523
4/15/2017,20.81205059,3948054.021
4/16/2017,20.44947155,3812422.56
4/17/2017,20.67782691,5487749.635
4/18/2017,21.07096793,3936960.04
4/19/2017,20.57806461,5426387.823
4/20/2017,20.83061139,5501327.883
4/21/2017,20.7224091,6692117.066
4/22/2017,20.37891379,4679630.563
4/23/2017,20.3050548,3585836.646
4/24/2017,19.69425175,4452545.213
4/25/2017,19.67248828,4688324.813
4/26/2017,19.54708002,5577720.543
4/27/2017,21.64718014,13333452.31
4/28/2017,22.60389192,11039760.26
4/29/2017,22.96251476,10261275.5
4/30/2017,23.83172529,10820846.56
5/1/2017,22.26076214,13287337.23
5/2/2017,23.00942016,7494936.821
5/3/2017,25.3125542,12935960.31
5/4/2017,25.45821165,13607064.51
5/5/2017,27.77958137,24328172.98
5/6/2017,28.59076651,13738067.74
5/7/2017,31.99657537,28524581.2
5/8/2017,29.22760586,24161233.47
5/9/2017,28.1742708,19891653.76
5/10/2017,29.52672905,12657399.11
5/11/2017,29.35368297,9165817.227
5/12/2017,28.84308147,7524695.671
5/13/2017,28.26892184,6992881.167
5/14/2017,28.20086506,6975827.812
5/15/2017,27.29522505,7580306.864
5/16/2017,25.96170868,9047446.58
5/17/2017,26.77916083,9908702.797
5/18/2017,30.32220279,15211109.09
5/19/2017,31.82896938,11087460.85
5/20/2017,35.19448903,22339398.66
5/21/2017,34.81173698,9962403.429
5/22/2017,36.43454502,26854013.63
5/23/2017,57.59854661,73150500.36
5/24/2017,46.1401726,83388084.79
5/25/2017,41.35074381,49685194.83
5/26/2017,39.1026234,23092261.03
5/27/2017,34.25616899,19481905.16
5/28/2017,37.71071282,18080009.07
5/29/2017,41.41065338,28985400.33
5/30/2017,39.66362936,20461419.34
5/31/2017,42.52014605,14118162.45
6/1/2017,44.36738038,11689684.61
6/2/2017,44.68316059,8365078.214
6/3/2017,42.71471173,8954588.395
6/4/2017,43.57420465,9186755.879
6/5/2017,48.83887944,15968954.31
6/6/2017,56.29142508,34158831.05
6/7/2017,53.41949986,46699722.46
6/8/2017,56.46274152,12996442.37
6/9/2017,55.77061058,10550718.61
6/10/2017,52.88906557,13127143.57
6/11/2017,58.85364628,13844351.4
6/12/2017,50.77144062,23207104.25
6/13/2017,52.31042456,11918505.47
6/14/2017,46.94863622,10929204.67
6/15/2017,46.35996604,12590445.7
6/16/2017,48.40776496,7639625.752
6/17/2017,53.23323488,14691209.18
6/18/2017,50.87435628,8904559.293
6/19/2017,51.22422715,11589931.72
6/20/2017,52.66272975,14793721.5
6/21/2017,49.88032424,10677274.26
6/22/2017,50.89015439,6675411.605
6/23/2017,51.97470023,7824707.538
6/24/2017,49.17602753,6432959.474
6/25/2017,46.78780219,6680541.636
6/26/2017,44.3371821,12028540.57
6/27/2017,43.5953367,10006854.2
6/28/2017,47.49692326,9130117.708
6/29/2017,45.55083319,10129991.97
6/30/2017,44.08947275,9419636.501
7/1/2017,41.4370885,7512583.676
7/2/2017,43.07663869,9583634.062
7/3/2017,43.84383765,10860397.73
7/4/2017,45.65110847,6866981.472
7/5/2017,46.06432329,8753580.253
7/6/2017,50.30071238,13461785.89
7/7/2017,44.32832249,11649831.31
7/8/2017,46.49409108,7614294.138
7/9/2017,45.32650967,6054885.141
7/10/2017,40.13748282,7114605.092
7/11/2017,37.65910809,12783586.11
7/12/2017,40.30679288,8912976.843
7/13/2017,38.47981615,5347127.187
7/14/2017,35.53523565,3601615.934
7/15/2017,32.54731998,4409132.189
7/16/2017,29.44382752,6324125.444
7/17/2017,34.35681307,6610690.05
7/18/2017,36.55165916,6001266.3
7/19/2017,35.50720488,4805680.877
7/20/2017,39.65802891,9401891.414
7/21/2017,40.172454,4970147.009
7/22/2017,44.26648491,6060046.687
7/23/2017,42.43312764,4315027.593
7/24/2017,45.49635582,7022953.629
7/25/2017,40.90742381,6873990.375
7/26/2017,46.0336309,14954349.97
7/27/2017,45.15350186,14562231.11
7/28/2017,43.86135378,17474237.18
7/29/2017,43.88644435,6538909.276
7/30/2017,39.72286392,10684285.23
7/31/2017,40.13761002,12446658.27
8/1/2017,44.35954105,16430725.1
8/2/2017,43.61891023,7245795.326
8/3/2017,43.44581566,7975971.614
8/4/2017,45.17977124,7342110.214
8/5/2017,48.3871341,10570713.8
8/6/2017,47.4520913,7586537.191
8/7/2017,49.6016189,12431487.84
8/8/2017,51.82884707,11136541.23
8/9/2017,50.83201844,10211471.24
8/10/2017,48.94694912,8191184.104
8/11/2017,49.94510036,7520313.203
8/12/2017,48.71129034,15248027.5
8/13/2017,47.4425726,17986677.69
8/14/2017,48.42358433,12539253.12
8/15/2017,48.57370874,12585007.66
8/16/2017,47.55222486,11586592.12
8/17/2017,47.93314946,11540588.6
8/18/2017,46.64875183,13450375.07
8/19/2017,55.02915976,22901119.76
8/20/2017,54.17522079,15305991.8
8/21/2017,76.39032472,207975495.6
8/22/2017,89.31005753,147303312.2
8/23/2017,89.13238645,75180446.81
8/24/2017,83.74562723,61033897.58
8/25/2017,104.7647484,89667356.95
8/26/2017,131.4136687,280272195.8
8/27/2017,125.4782759,82840313.57
8/28/2017,141.1208207,194059082.6
8/29/2017,128.5314438,91841602.36
8/30/2017,134.3158129,60361610.09
8/31/2017,140.6993313,64430168.36
9/1/2017,141.7147221,71317158.26
9/2/2017,123.1546323,60418952.12
9/3/2017,127.2436124,52503491.67
9/4/2017,107.9821003,53608519.73
9/5/2017,120.3232231,51424664.57
9/6/2017,123.3340599,33252311.25
9/7/2017,121.5626893,28094591.62
9/8/2017,117.2703683,53257721.39
9/9/2017,114.6213156,20524098.8
9/10/2017,110.9867781,24718858.47
9/11/2017,111.6508173,15143431.93
9/12/2017,111.2551458,23684986.54
9/13/2017,110.8417307,47052006.88
9/14/2017,84.38970889,58874203.8
9/15/2017,97.67535757,70843284.13
9/16/2017,94.754009,28940293.86
9/17/2017,92.44052337,27345245.96
9/18/2017,100.8255419,37741921.99
9/19/2017,98.10866623,45967434.78
9/20/2017,94.89187883,32891624.25
9/21/2017,86.30676519,31960961.07
9/22/2017,88.3631183,27124996.16
9/23/2017,91.53831891,25552983.27
9/24/2017,89.45542408,21583011.09
9/25/2017,92.68492928,26900434.77
9/26/2017,92.7039501,31500220.32
9/27/2017,100.5250305,47917968.56
9/28/2017,96.33189037,39132593.31
9/29/2017,93.96151863,36205071.29
9/30/2017,95.05514858,27203238.84
10/1/2017,92.986698,24724850.77
10/2/2017,91.33376791,26596376.07
10/3/2017,93.17102227,43659929.56
10/4/2017,90.54464189,28910000.9
10/5/2017,91.26706116,26913188.42
10/6/2017,90.63280385,23595372.54
10/7/2017,91.20549993,21585274.02
10/8/2017,89.36598758,27766619.42
10/9/2017,85.39153459,35345279.95
10/10/2017,86.8905651,31190974.78
10/11/2017,87.29496397,20705939.05
10/12/2017,86.14572962,30053069.95
10/13/2017,94.65491206,61462999.05
10/14/2017,99.78919411,36722943.44
10/15/2017,94.70747874,31974708.27
10/16/2017,95.17208277,30444775.08
10/17/2017,91.72870518,42005257.14
10/18/2017,89.67528243,34800372.3
10/19/2017,88.79590861,33058857.43
10/20/2017,89.69886597,36444395.5
10/21/2017,88.13795549,24490959.89
10/22/2017,86.68027069,26159364.44
10/23/2017,85.92339647,25387209.93
10/24/2017,88.800649,40850340.15
10/25/2017,87.89577672,55604746.31
10/26/2017,87.88688549,27717652.8
10/27/2017,86.98352174,27108211.23
10/28/2017,86.06437784,24913914.94
10/29/2017,88.20394365,36932458.74
10/30/2017,88.41241954,27337599.35
10/31/2017,86.93068222,27114442.41
11/1/2017,85.52871443,34980704.29
11/2/2017,83.53530552,45365858.58
11/3/2017,88.17471677,36351731.17
11/4/2017,87.18095271,22082599.96
11/5/2017,86.76233863,27038437.22
11/6/2017,103.7737741,102491173.1
11/7/2017,100.9183414,79721856.95
11/8/2017,113.6777981,78584604.41
11/9/2017,121.1407964,83388287.24
11/10/2017,106.1704764,76413161.83
11/11/2017,119.3166543,76348234.43
11/12/2017,119.1990034,124747197.9
11/13/2017,123.1920929,86271438.68
11/14/2017,122.3575192,42472092.72
11/15/2017,121.8236315,45704181.41
11/16/2017,119.9928023,67883055.24
11/17/2017,126.3754093,42614194.11
11/18/2017,131.2350053,56891734.9
11/19/2017,129.1072219,37828832.48
11/20/2017,135.9770152,54827730.42
11/21/2017,141.9349707,68013446.79
11/22/2017,166.6339129,181133260.6
11/23/2017,160.9756458,103742285.4
11/24/2017,160.9614518,65265990.23
11/25/2017,169.1349635,61629031.69
11/26/2017,164.1911181,57926504.7
11/27/2017,173.4544266,76199676.52
11/28/2017,199.9845286,131607296.9
11/29/2017,168.0281762,160024704.4
11/30/2017,182.0167224,92753723.84
12/1/2017,189.8110201,52350184.8
12/2/2017,200.8285442,61715954.65
12/3/2017,196.708619,79549586.2
12/4/2017,207.4742326,44301997.38
12/5/2017,274.4804652,325567357.5
12/6/2017,275.089429,299614816.7
12/7/2017,295.8665521,227201505.1
12/8/2017,280.5330284,200744853.7
12/9/2017,268.9311959,131218825.1
12/10/2017,252.1216998,136154508.2
12/11/2017,281.4887928,148729114.6
12/12/2017,307.540261,189392738.5
12/13/2017,309.4166607,195120756.4
12/14/2017,332.0290826,264154605.2
12/15/2017,316.7688168,163427940.8
12/16/2017,329.5592171,150756720.5
12/17/2017,348.2801844,168269246
12/18/2017,378.4707876,169055998.2
12/19/2017,381.9749263,320617158.7
12/20/2017,483.3495331,557499252.9
12/21/2017,434.5195187,277360596.9
12/22/2017,348.1824892,312249020.6
12/23/2017,378.4854342,124246907.1
12/24/2017,350.4512612,105052786.9
12/25/2017,347.9403298,98106096.54
12/26/2017,378.0491557,112747290.3
12/27/2017,393.1495091,136329617.6
12/28/2017,369.3879778,93490596.09
12/29/2017,367.5269878,130861990.5
12/30/2017,329.5620743,96129965.62
12/31/2017,353.5221705,81168943.77
1/1/2018,357.1796376,92648925.64
1/2/2018,376.53496,187770146
1/3/2018,395.2627745,137780042.6
1/4/2018,415.0329974,166783956
1/5/2018,402.510638,184858011.5
1/6/2018,407.5868604,160475791.9
1/7/2018,465.7044641,268606424.2
1/8/2018,420.8859924,157777873.2
1/9/2018,542.3254861,528433534.7
1/10/2018,455.1325354,264188346.9
1/11/2018,367.9724033,124483743.9
1/12/2018,411.1707825,103617763.8
1/13/2018,480.4501329,255698494.2
1/14/2018,416.5262979,140551211
1/15/2018,432.4156172,183953706.4
1/16/2018,325.2960855,220429681.8
1/17/2018,325.0722459,161818033.1
1/18/2018,330.949469,144670057.7
1/19/2018,387.1347897,203291418.1
1/20/2018,419.3047098,230195641
1/21/2018,362.9014406,121088986
1/22/2018,318.0298748,95634330.92
1/23/2018,309.33241,97938001.45
1/24/2018,323.6864982,48563954.63
1/25/2018,317.1474632,65253452.17
1/26/2018,324.6185345,87555403.44
1/27/2018,326.8994472,75024814.24
1/28/2018,329.9519637,63865156.8
1/29/2018,315.8185563,50659854.26
1/30/2018,314.376949,51377697.77
1/31/2018,273.6127503,86006721.52
2/1/2018,270.2417051,57529021.38
2/2/2018,241.3040663,67951423.73
2/3/2018,235.4739814,116027388.7
2/4/2018,246.8624111,51301377.42
2/5/2018,223.6265217,46758592.64
2/6/2018,179.2770853,73027099.39
2/7/2018,211.0397759,99891731.41
2/8/2018,208.3999537,62323553.53
2/9/2018,246.4974934,74089122.63
2/10/2018,256.4064162,66764683.18
2/11/2018,251.989788,71689670.64
2/12/2018,232.7369267,47474615.04
2/13/2018,248.0184515,44938899.17
2/14/2018,233.7635101,44290520.49
2/15/2018,271.9489491,102357988
2/16/2018,303.9756868,80991118.69
2/17/2018,292.9088267,63464526.88
2/18/2018,324.6411867,122955404.3
2/19/2018,301.6875931,65272476.29
2/20/2018,315.7527492,64603234.95
2/21/2018,309.2776452,63830908.45
2/22/2018,283.3815065,98374718.2
2/23/2018,286.8002668,104581451.7
2/24/2018,286.9672385,84903672.64
2/25/2018,269.5028924,48414102.57
2/26/2018,279.7170462,22844209.66
2/27/2018,295.7079305,41484420.16
2/28/2018,303.5079884,53954018.35
3/1/2018,284.5623736,42295477.62
3/2/2018,310.9334673,52132614.63
3/3/2018,344.8688071,167526059.4
3/4/2018,354.14877,186665398.9
3/5/2018,364.4556126,116952823.2
3/6/2018,374.3831157,125294096.1
3/7/2018,345.6080103,89264820.27
3/8/2018,340.5332423,157244025.7
3/9/2018,278.820846,118426952.9
3/10/2018,279.1770606,143526358.2
3/11/2018,257.3708238,78863171.19
3/12/2018,280.9024906,72372201.17
3/13/2018,261.3050829,68042712.27
3/14/2018,251.2490553,70506878.79
3/15/2018,215.4124268,76622519.27
3/16/2018,215.8711795,80353703.07
3/17/2018,220.4972563,65059099.83
3/18/2018,200.9340548,51026770.77
3/19/2018,209.5780647,81083427.13
3/20/2018,217.0441831,71322082.08
3/21/2018,224.0279148,61823927.67
3/22/2018,219.7608989,56930039.02
3/23/2018,213.4671028,41568969.58
3/24/2018,214.4064896,39963315.83
3/25/2018,208.3410211,24524184.63
3/26/2018,212.2746553,24683018.77
3/27/2018,197.2532494,37428672.69
3/28/2018,189.0514218,55017900.67
3/29/2018,198.8852734,46599359.08
3/30/2018,177.1511905,54087342.29
3/31/2018,173.2138754,43159779.94
4/1/2018,180.1851999,22046843.51
4/2/2018,175.8856057,30803233.6
4/3/2018,177.9822066,27751008.11
4/4/2018,190.1578865,37157750.23
4/5/2018,170.7854668,38556165.38
4/6/2018,174.0563554,40632399.88
4/7/2018,162.0347157,40237805.38
4/8/2018,169.6410524,30514767.63
4/9/2018,173.3026183,23243885.85
4/10/2018,167.1305828,22533037.2
4/11/2018,165.7971513,30071441.09
4/12/2018,168.2658907,39589115.01
4/13/2018,190.3696233,60771143.65
4/14/2018,188.3570422,54096470.82
4/15/2018,188.5998767,39916931.79
4/16/2018,199.0566681,47939108.89
4/17/2018,193.8437533,38300354.81
4/18/2018,195.1463866,37424622.3
4/19/2018,227.6720341,178265159.3
4/20/2018,238.7962895,87298466.25
4/21/2018,253.7521584,100664043.1
4/22/2018,256.9930332,86564854.23
4/23/2018,271.2286301,137768251.8
4/24/2018,282.6766427,106622989.6
4/25/2018,295.7264803,135710862.8
4/26/2018,257.1849612,154854759.2
4/27/2018,267.7099902,146958752.8
4/28/2018,251.3449802,88444085.37
4/29/2018,259.1344987,81025276.22
4/30/2018,255.3266444,88390126.82
5/1/2018,240.8807258,99733096.46
5/2/2018,238.6807558,70234408.82
5/3/2018,247.7841622,80219052.54
5/4/2018,242.4826357,64764259.11
5/5/2018,240.8248808,76674282.15
5/6/2018,239.85685,69743975.11
5/7/2018,234.9953828,47848156.76
5/8/2018,232.617923,43293088.23
5/9/2018,222.3316695,31297961.52
5/10/2018,226.346651,39383369.94
5/11/2018,216.3551056,33925320.75
5/12/2018,198.0123328,48304169.35
5/13/2018,202.2360326,34016527.29
5/14/2018,208.2119082,29282189.56
5/15/2018,214.2820952,54458207.87
5/16/2018,203.7143986,53513864.63
5/17/2018,199.4685919,45981538.23
5/18/2018,191.5868187,41525128.8
5/19/2018,204.1135184,59762144.46
5/20/2018,196.5637983,30396074.4
5/21/2018,202.203276,33289269.75
5/22/2018,197.7030219,34488253.09
5/23/2018,176.3859641,49298056.88
5/24/2018,171.4787507,49774184.52
5/25/2018,171.5212301,44431610.36
5/26/2018,164.9245788,25453499.31
5/27/2018,164.1302544,16874983.91
5/28/2018,165.6789823,31939573.6
5/29/2018,149.4766802,36786262.89
5/30/2018,157.5737689,51062007.46
5/31/2018,154.5727654,34454516.58
6/1/2018,155.3748572,34696632.18
6/2/2018,157.1051025,28945879.78
6/3/2018,161.4368322,39606780.97
